id,label
27930,horse
27931,horse
27932,airplane
27933,ship
27934,frog
27935,airplane
27936,deer
27937,horse
27938,frog
27939,cat
27940,deer
27941,airplane
27942,dog
27943,automobile
27944,dog
27945,airplane
27946,dog
27947,deer
27948,dog
27949,bird
27950,truck
27951,dog
27952,horse
27953,horse
27954,automobile
27955,airplane
27956,ship
27957,dog
27958,truck
27959,ship
27960,truck
27961,ship
27962,airplane
27963,airplane
27964,cat
27965,deer
27966,truck
27967,bird
27968,cat
27969,dog
27970,horse
27971,automobile
27972,frog
27973,truck
27974,bird
27975,dog
27976,truck
27977,ship
27978,dog
27979,ship
27980,truck
27981,bird
27982,airplane
27983,ship
27984,truck
27985,bird
27986,horse
27987,airplane
27988,horse
27989,ship
27990,automobile
27991,deer
27992,dog
27993,frog
27994,cat
27995,automobile
27996,truck
27997,frog
27998,truck
27999,horse
28000,dog
28001,airplane
28002,automobile
28003,deer
28004,airplane
28005,truck
28006,automobile
28007,ship
28008,dog
28009,automobile
28010,airplane
28011,truck
28012,frog
28013,ship
28014,deer
28015,airplane
28016,horse
28017,ship
28018,airplane
28019,automobile
28020,truck
28021,cat
28022,frog
28023,dog
28024,horse
28025,automobile
28026,airplane
28027,bird
28028,automobile
28029,cat
28030,cat
28031,horse
28032,bird
28033,frog
28034,airplane
28035,cat
28036,airplane
28037,airplane
28038,ship
28039,automobile
28040,deer
28041,deer
28042,automobile
28043,frog
28044,bird
28045,horse
28046,automobile
28047,truck
28048,dog
28049,horse
28050,deer
28051,cat
28052,bird
28053,airplane
28054,truck
28055,automobile
28056,cat
28057,frog
28058,bird
28059,cat
28060,automobile
28061,frog
28062,frog
28063,dog
28064,airplane
28065,automobile
28066,truck
28067,ship
28068,cat
28069,airplane
28070,dog
28071,dog
28072,truck
28073,deer
28074,horse
28075,deer
28076,cat
28077,deer
28078,automobile
28079,cat
28080,dog
28081,airplane
28082,automobile
28083,horse
28084,cat
28085,deer
28086,ship
28087,automobile
28088,horse
28089,frog
28090,automobile
28091,dog
28092,cat
28093,airplane
28094,dog
28095,dog
28096,bird
28097,automobile
28098,deer
28099,automobile
28100,dog
28101,deer
28102,horse
28103,horse
28104,ship
28105,horse
28106,automobile
28107,frog
28108,bird
28109,bird
28110,cat
28111,automobile
28112,horse
28113,bird
28114,airplane
28115,bird
28116,ship
28117,bird
28118,horse
28119,horse
28120,truck
28121,truck
28122,cat
28123,automobile
28124,truck
28125,bird
28126,ship
28127,airplane
28128,automobile
28129,ship
28130,truck
28131,dog
28132,cat
28133,horse
28134,airplane
28135,ship
28136,cat
28137,frog
28138,automobile
28139,airplane
28140,frog
28141,airplane
28142,truck
28143,cat
28144,frog
28145,dog
28146,horse
28147,deer
28148,dog
28149,automobile
28150,cat
28151,horse
28152,deer
28153,horse
28154,ship
28155,ship
28156,cat
28157,horse
28158,cat
28159,bird
28160,truck
28161,deer
28162,bird
28163,cat
28164,automobile
28165,bird
28166,deer
28167,truck
28168,deer
28169,horse
28170,frog
28171,deer
28172,frog
28173,dog
28174,bird
28175,deer
28176,automobile
28177,bird
28178,frog
28179,airplane
28180,airplane
28181,ship
28182,frog
28183,horse
28184,automobile
28185,horse
28186,airplane
28187,deer
28188,automobile
28189,frog
28190,truck
28191,cat
28192,deer
28193,automobile
28194,automobile
28195,frog
28196,horse
28197,automobile
28198,horse
28199,horse
28200,truck
28201,deer
28202,horse
28203,horse
28204,frog
28205,ship
28206,ship
28207,horse
28208,truck
28209,airplane
28210,cat
28211,automobile
28212,horse
28213,airplane
28214,deer
28215,cat
28216,truck
28217,airplane
28218,dog
28219,dog
28220,deer
28221,automobile
28222,dog
28223,frog
28224,airplane
28225,bird
28226,bird
28227,deer
28228,bird
28229,deer
28230,truck
28231,ship
28232,airplane
28233,deer
28234,truck
28235,horse
28236,truck
28237,frog
28238,cat
28239,bird
28240,ship
28241,horse
28242,dog
28243,cat
28244,horse
28245,automobile
28246,automobile
28247,deer
28248,dog
28249,automobile
28250,horse
28251,deer
28252,dog
28253,frog
28254,cat
28255,frog
28256,deer
28257,horse
28258,horse
28259,frog
28260,truck
28261,deer
28262,truck
28263,horse
28264,dog
28265,horse
28266,automobile
28267,ship
28268,airplane
28269,automobile
28270,ship
28271,airplane
28272,deer
28273,airplane
28274,airplane
28275,automobile
28276,frog
28277,automobile
28278,frog
28279,deer
28280,ship
28281,automobile
28282,bird
28283,dog
28284,dog
28285,ship
28286,truck
28287,dog
28288,ship
28289,automobile
28290,deer
28291,deer
28292,bird
28293,automobile
28294,horse
28295,dog
28296,ship
28297,horse
28298,automobile
28299,automobile
28300,dog
28301,airplane
28302,bird
28303,airplane
28304,frog
28305,truck
28306,airplane
28307,dog
28308,bird
28309,cat
28310,truck
28311,ship
28312,airplane
28313,cat
28314,deer
28315,automobile
28316,deer
28317,cat
28318,deer
28319,truck
28320,deer
28321,airplane
28322,dog
28323,frog
28324,ship
28325,ship
28326,frog
28327,automobile
28328,bird
28329,horse
28330,truck
28331,cat
28332,cat
28333,ship
28334,bird
28335,deer
28336,automobile
28337,dog
28338,truck
28339,deer
28340,dog
28341,dog
28342,dog
28343,dog
28344,bird
28345,automobile
28346,bird
28347,deer
28348,automobile
28349,bird
28350,deer
28351,dog
28352,truck
28353,automobile
28354,truck
28355,airplane
28356,frog
28357,cat
28358,bird
28359,truck
28360,truck
28361,airplane
28362,cat
28363,automobile
28364,airplane
28365,horse
28366,truck
28367,horse
28368,frog
28369,cat
28370,horse
28371,frog
28372,truck
28373,deer
28374,cat
28375,frog
28376,deer
28377,truck
28378,bird
28379,frog
28380,truck
28381,airplane
28382,automobile
28383,frog
28384,automobile
28385,ship
28386,horse
28387,dog
28388,deer
28389,deer
28390,dog
28391,truck
28392,truck
28393,horse
28394,automobile
28395,automobile
28396,frog
28397,ship
28398,bird
28399,horse
28400,bird
28401,airplane
28402,airplane
28403,airplane
28404,bird
28405,dog
28406,truck
28407,truck
28408,deer
28409,airplane
28410,dog
28411,bird
28412,dog
28413,ship
28414,frog
28415,deer
28416,truck
28417,frog
28418,automobile
28419,ship
28420,cat
28421,automobile
28422,frog
28423,bird
28424,cat
28425,ship
28426,dog
28427,bird
28428,dog
28429,airplane
28430,horse
28431,dog
28432,ship
28433,frog
28434,cat
28435,automobile
28436,ship
28437,ship
28438,cat
28439,dog
28440,dog
28441,dog
28442,automobile
28443,dog
28444,bird
28445,airplane
28446,frog
28447,horse
28448,cat
28449,truck
28450,airplane
28451,ship
28452,truck
28453,bird
28454,horse
28455,frog
28456,horse
28457,airplane
28458,cat
28459,bird
28460,truck
28461,dog
28462,ship
28463,frog
28464,horse
28465,deer
28466,horse
28467,frog
28468,airplane
28469,horse
28470,airplane
28471,deer
28472,dog
28473,cat
28474,horse
28475,automobile
28476,dog
28477,automobile
28478,cat
28479,deer
28480,bird
28481,horse
28482,frog
28483,frog
28484,truck
28485,dog
28486,deer
28487,horse
28488,airplane
28489,cat
28490,deer
28491,frog
28492,ship
28493,frog
28494,ship
28495,frog
28496,truck
28497,horse
28498,bird
28499,horse
28500,ship
28501,deer
28502,frog
28503,horse
28504,frog
28505,frog
28506,dog
28507,frog
28508,ship
28509,dog
28510,deer
28511,dog
28512,truck
28513,airplane
28514,cat
28515,truck
28516,airplane
28517,dog
28518,bird
28519,bird
28520,dog
28521,horse
28522,bird
28523,deer
28524,cat
28525,horse
28526,airplane
28527,automobile
28528,truck
28529,horse
28530,cat
28531,automobile
28532,dog
28533,automobile
28534,frog
28535,truck
28536,automobile
28537,dog
28538,ship
28539,automobile
28540,automobile
28541,frog
28542,automobile
28543,frog
28544,truck
28545,truck
28546,bird
28547,ship
28548,truck
28549,airplane
28550,truck
28551,dog
28552,bird
28553,automobile
28554,horse
28555,cat
28556,deer
28557,cat
28558,bird
28559,airplane
28560,automobile
28561,truck
28562,deer
28563,ship
28564,cat
28565,bird
28566,frog
28567,horse
28568,truck
28569,bird
28570,horse
28571,airplane
28572,truck
28573,truck
28574,horse
28575,cat
28576,dog
28577,deer
28578,deer
28579,horse
28580,horse
28581,automobile
28582,truck
28583,cat
28584,deer
28585,airplane
28586,automobile
28587,ship
28588,cat
28589,frog
28590,horse
28591,deer
28592,truck
28593,cat
28594,bird
28595,bird
28596,dog
28597,deer
28598,cat
28599,automobile
28600,ship
28601,deer
28602,truck
28603,dog
28604,deer
28605,truck
28606,automobile
28607,frog
28608,frog
28609,cat
28610,cat
28611,frog
28612,bird
28613,dog
28614,deer
28615,deer
28616,automobile
28617,dog
28618,automobile
28619,bird
28620,airplane
28621,deer
28622,frog
28623,automobile
28624,automobile
28625,truck
28626,airplane
28627,automobile
28628,airplane
28629,bird
28630,dog
28631,frog
28632,cat
28633,dog
28634,dog
28635,automobile
28636,truck
28637,airplane
28638,horse
28639,horse
28640,horse
28641,automobile
28642,bird
28643,ship
28644,automobile
28645,frog
28646,bird
28647,bird
28648,deer
28649,bird
28650,deer
28651,airplane
28652,frog
28653,dog
28654,airplane
28655,deer
28656,automobile
28657,truck
28658,cat
28659,deer
28660,dog
28661,dog
28662,dog
28663,bird
28664,frog
28665,bird
28666,airplane
28667,deer
28668,bird
28669,frog
28670,cat
28671,horse
28672,automobile
28673,frog
28674,bird
28675,truck
28676,airplane
28677,deer
28678,dog
28679,frog
28680,dog
28681,bird
28682,airplane
28683,ship
28684,ship
28685,truck
28686,automobile
28687,bird
28688,ship
28689,automobile
28690,bird
28691,frog
28692,dog
28693,frog
28694,dog
28695,automobile
28696,horse
28697,deer
28698,cat
28699,cat
28700,airplane
28701,cat
28702,truck
28703,truck
28704,airplane
28705,cat
28706,bird
28707,ship
28708,ship
28709,bird
28710,truck
28711,horse
28712,deer
28713,cat
28714,truck
28715,truck
28716,horse
28717,airplane
28718,cat
28719,dog
28720,horse
28721,dog
28722,horse
28723,frog
28724,dog
28725,airplane
28726,cat
28727,dog
28728,horse
28729,ship
28730,deer
28731,dog
28732,cat
28733,frog
28734,airplane
28735,bird
28736,horse
28737,dog
28738,frog
28739,cat
28740,deer
28741,dog
28742,dog
28743,airplane
28744,ship
28745,deer
28746,frog
28747,dog
28748,truck
28749,bird
28750,frog
28751,airplane
28752,deer
28753,deer
28754,truck
28755,dog
28756,deer
28757,dog
28758,dog
28759,dog
28760,horse
28761,frog
28762,automobile
28763,ship
28764,automobile
28765,horse
28766,airplane
28767,deer
28768,airplane
28769,ship
28770,deer
28771,bird
28772,horse
28773,cat
28774,cat
28775,truck
28776,ship
28777,frog
28778,dog
28779,truck
28780,dog
28781,automobile
28782,truck
28783,ship
28784,truck
28785,automobile
28786,deer
28787,cat
28788,cat
28789,bird
28790,deer
28791,automobile
28792,airplane
28793,cat
28794,deer
28795,airplane
28796,deer
28797,deer
28798,deer
28799,automobile
28800,deer
28801,ship
28802,horse
28803,bird
28804,deer
28805,automobile
28806,automobile
28807,frog
28808,ship
28809,cat
28810,deer
28811,automobile
28812,cat
28813,horse
28814,cat
28815,bird
28816,horse
28817,frog
28818,airplane
28819,automobile
28820,cat
28821,frog
28822,automobile
28823,automobile
28824,deer
28825,cat
28826,dog
28827,airplane
28828,bird
28829,airplane
28830,ship
28831,deer
28832,dog
28833,horse
28834,airplane
28835,bird
28836,cat
28837,horse
28838,deer
28839,cat
28840,cat
28841,automobile
28842,ship
28843,ship
28844,dog
28845,automobile
28846,dog
28847,truck
28848,automobile
28849,automobile
28850,bird
28851,truck
28852,dog
28853,dog
28854,horse
28855,dog
28856,ship
28857,bird
28858,dog
28859,automobile
28860,frog
28861,frog
28862,automobile
28863,bird
28864,truck
28865,cat
28866,airplane
28867,airplane
28868,bird
28869,horse
28870,frog
28871,dog
28872,truck
28873,bird
28874,automobile
28875,ship
28876,deer
28877,automobile
28878,dog
28879,bird
28880,truck
28881,cat
28882,deer
28883,automobile
28884,airplane
28885,horse
28886,deer
28887,truck
28888,airplane
28889,truck
28890,dog
28891,bird
28892,cat
28893,deer
28894,bird
28895,horse
28896,horse
28897,automobile
28898,airplane
28899,ship
28900,truck
28901,dog
28902,truck
28903,dog
28904,deer
28905,deer
28906,horse
28907,automobile
28908,truck
28909,truck
28910,dog
28911,automobile
28912,horse
28913,airplane
28914,deer
28915,horse
28916,truck
28917,horse
28918,airplane
28919,ship
28920,airplane
28921,horse
28922,airplane
28923,ship
28924,horse
28925,airplane
28926,frog
28927,automobile
28928,bird
28929,ship
28930,ship
28931,airplane
28932,truck
28933,truck
28934,bird
28935,bird
28936,bird
28937,horse
28938,automobile
28939,automobile
28940,deer
28941,ship
28942,automobile
28943,cat
28944,frog
28945,bird
28946,horse
28947,dog
28948,dog
28949,bird
28950,truck
28951,ship
28952,horse
28953,dog
28954,cat
28955,ship
28956,ship
28957,frog
28958,automobile
28959,automobile
28960,truck
28961,truck
28962,dog
28963,deer
28964,automobile
28965,cat
28966,horse
28967,airplane
28968,dog
28969,truck
28970,horse
28971,bird
28972,deer
28973,airplane
28974,dog
28975,truck
28976,automobile
28977,dog
28978,horse
28979,airplane
28980,ship
28981,frog
28982,automobile
28983,dog
28984,cat
28985,cat
28986,ship
28987,frog
28988,horse
28989,truck
28990,automobile
28991,frog
28992,cat
28993,frog
28994,frog
28995,bird
28996,dog
28997,cat
28998,dog
28999,frog
29000,dog
29001,truck
29002,cat
29003,truck
29004,airplane
29005,cat
29006,bird
29007,dog
29008,automobile
29009,deer
29010,frog
29011,cat
29012,cat
29013,cat
29014,truck
29015,ship
29016,cat
29017,horse
29018,horse
29019,horse
29020,automobile
29021,dog
29022,cat
29023,dog
29024,automobile
29025,deer
29026,truck
29027,horse
29028,ship
29029,cat
29030,automobile
29031,ship
29032,dog
29033,dog
29034,bird
29035,deer
29036,horse
29037,horse
29038,dog
29039,cat
29040,airplane
29041,dog
29042,deer
29043,bird
29044,truck
29045,automobile
29046,truck
29047,deer
29048,horse
29049,bird
29050,automobile
29051,cat
29052,ship
29053,deer
29054,airplane
29055,truck
29056,ship
29057,ship
29058,airplane
29059,bird
29060,truck
29061,airplane
29062,dog
29063,horse
29064,frog
29065,horse
29066,deer
29067,automobile
29068,ship
29069,automobile
29070,deer
29071,deer
29072,deer
29073,truck
29074,truck
29075,cat
29076,ship
29077,bird
29078,dog
29079,ship
29080,bird
29081,frog
29082,horse
29083,cat
29084,deer
29085,cat
29086,truck
29087,deer
29088,bird
29089,automobile
29090,frog
29091,bird
29092,truck
29093,airplane
29094,frog
29095,truck
29096,frog
29097,cat
29098,frog
29099,deer
29100,airplane
29101,deer
29102,deer
29103,deer
29104,frog
29105,airplane
29106,truck
29107,frog
29108,frog
29109,frog
29110,cat
29111,dog
29112,deer
29113,truck
29114,cat
29115,truck
29116,truck
29117,truck
29118,automobile
29119,airplane
29120,frog
29121,automobile
29122,automobile
29123,truck
29124,frog
29125,horse
29126,deer
29127,bird
29128,dog
29129,deer
29130,deer
29131,truck
29132,deer
29133,dog
29134,automobile
29135,ship
29136,bird
29137,frog
29138,horse
29139,deer
29140,cat
29141,airplane
29142,frog
29143,truck
29144,automobile
29145,dog
29146,dog
29147,automobile
29148,ship
29149,truck
29150,automobile
29151,bird
29152,airplane
29153,deer
29154,airplane
29155,cat
29156,horse
29157,bird
29158,truck
29159,horse
29160,cat
29161,airplane
29162,deer
29163,bird
29164,deer
29165,frog
29166,cat
29167,horse
29168,truck
29169,truck
29170,truck
29171,ship
29172,automobile
29173,deer
29174,airplane
29175,airplane
29176,ship
29177,automobile
29178,cat
29179,horse
29180,truck
29181,bird
29182,bird
29183,truck
29184,deer
29185,deer
29186,horse
29187,truck
29188,cat
29189,automobile
29190,airplane
29191,airplane
29192,frog
29193,deer
29194,truck
29195,frog
29196,horse
29197,horse
29198,truck
29199,bird
29200,ship
29201,cat
29202,cat
29203,deer
29204,automobile
29205,dog
29206,automobile
29207,horse
29208,truck
29209,horse
29210,automobile
29211,truck
29212,horse
29213,automobile
29214,cat
29215,frog
29216,cat
29217,frog
29218,frog
29219,deer
29220,airplane
29221,bird
29222,truck
29223,truck
29224,frog
29225,truck
29226,airplane
29227,automobile
29228,ship
29229,truck
29230,bird
29231,automobile
29232,automobile
29233,airplane
29234,frog
29235,truck
29236,cat
29237,horse
29238,deer
29239,truck
29240,ship
29241,deer
29242,frog
29243,dog
29244,bird
29245,airplane
29246,horse
29247,airplane
29248,cat
29249,truck
29250,bird
29251,deer
29252,dog
29253,automobile
29254,frog
29255,deer
29256,cat
29257,dog
29258,airplane
29259,truck
29260,frog
29261,cat
29262,automobile
29263,ship
29264,cat
29265,automobile
29266,deer
29267,dog
29268,deer
29269,dog
29270,bird
29271,automobile
29272,dog
29273,horse
29274,cat
29275,airplane
29276,automobile
29277,dog
29278,automobile
29279,deer
29280,frog
29281,airplane
29282,horse
29283,frog
29284,automobile
29285,frog
29286,automobile
29287,airplane
29288,ship
29289,automobile
29290,airplane
29291,automobile
29292,deer
29293,frog
29294,airplane
29295,frog
29296,airplane
29297,frog
29298,bird
29299,bird
29300,automobile
29301,bird
29302,truck
29303,dog
29304,bird
29305,dog
29306,horse
29307,truck
29308,airplane
29309,automobile
29310,automobile
29311,frog
29312,automobile
29313,horse
29314,cat
29315,automobile
29316,automobile
29317,ship
29318,ship
29319,automobile
29320,ship
29321,horse
29322,dog
29323,cat
29324,horse
29325,cat
29326,automobile
29327,horse
29328,frog
29329,ship
29330,deer
29331,automobile
29332,horse
29333,frog
29334,ship
29335,truck
29336,truck
29337,airplane
29338,cat
29339,airplane
29340,frog
29341,ship
29342,airplane
29343,dog
29344,airplane
29345,ship
29346,bird
29347,automobile
29348,automobile
29349,airplane
29350,truck
29351,horse
29352,bird
29353,truck
29354,deer
29355,bird
29356,horse
29357,truck
29358,frog
29359,dog
29360,horse
29361,frog
29362,deer
29363,ship
29364,bird
29365,airplane
29366,horse
29367,deer
29368,airplane
29369,deer
29370,horse
29371,horse
29372,ship
29373,frog
29374,dog
29375,bird
29376,frog
29377,deer
29378,deer
29379,airplane
29380,bird
29381,airplane
29382,frog
29383,dog
29384,frog
29385,truck
29386,frog
29387,dog
29388,horse
29389,frog
29390,bird
29391,dog
29392,frog
29393,dog
29394,dog
29395,automobile
29396,cat
29397,deer
29398,cat
29399,dog
29400,ship
29401,airplane
29402,truck
29403,dog
29404,bird
29405,deer
29406,deer
29407,horse
29408,ship
29409,frog
29410,automobile
29411,automobile
29412,dog
29413,airplane
29414,airplane
29415,ship
29416,bird
29417,horse
29418,bird
29419,truck
29420,deer
29421,deer
29422,ship
29423,dog
29424,cat
29425,bird
29426,dog
29427,frog
29428,frog
29429,ship
29430,automobile
29431,automobile
29432,truck
29433,dog
29434,bird
29435,frog
29436,truck
29437,frog
29438,ship
29439,truck
29440,cat
29441,truck
29442,horse
29443,cat
29444,horse
29445,airplane
29446,deer
29447,ship
29448,automobile
29449,bird
29450,cat
29451,dog
29452,cat
29453,dog
29454,horse
29455,dog
29456,ship
29457,frog
29458,frog
29459,truck
29460,dog
29461,cat
29462,horse
29463,truck
29464,dog
29465,cat
29466,frog
29467,deer
29468,cat
29469,airplane
29470,automobile
29471,bird
29472,deer
29473,truck
29474,automobile
29475,dog
29476,ship
29477,ship
29478,ship
29479,cat
29480,ship
29481,airplane
29482,horse
29483,dog
29484,bird
29485,cat
29486,automobile
29487,horse
29488,airplane
29489,cat
29490,deer
29491,ship
29492,dog
29493,airplane
29494,ship
29495,automobile
29496,truck
29497,deer
29498,airplane
29499,cat
29500,horse
29501,ship
29502,bird
29503,cat
29504,bird
29505,truck
29506,airplane
29507,frog
29508,truck
29509,dog
29510,dog
29511,ship
29512,bird
29513,automobile
29514,airplane
29515,truck
29516,airplane
29517,frog
29518,bird
29519,airplane
29520,truck
29521,cat
29522,dog
29523,automobile
29524,cat
29525,ship
29526,deer
29527,horse
29528,automobile
29529,deer
29530,truck
29531,ship
29532,bird
29533,bird
29534,horse
29535,horse
29536,horse
29537,automobile
29538,ship
29539,frog
29540,deer
29541,airplane
29542,bird
29543,airplane
29544,automobile
29545,airplane
29546,automobile
29547,automobile
29548,frog
29549,bird
29550,dog
29551,frog
29552,truck
29553,automobile
29554,ship
29555,dog
29556,automobile
29557,ship
29558,horse
29559,dog
29560,ship
29561,frog
29562,cat
29563,dog
29564,bird
29565,ship
29566,truck
29567,dog
29568,cat
29569,frog
29570,cat
29571,bird
29572,automobile
29573,frog
29574,frog
29575,truck
29576,dog
29577,automobile
29578,dog
29579,airplane
29580,dog
29581,truck
29582,bird
29583,deer
29584,cat
29585,ship
29586,truck
29587,horse
29588,airplane
29589,horse
29590,automobile
29591,truck
29592,automobile
29593,horse
29594,airplane
29595,bird
29596,bird
29597,airplane
29598,deer
29599,ship
29600,airplane
29601,ship
29602,ship
29603,truck
29604,dog
29605,truck
29606,deer
29607,airplane
29608,cat
29609,dog
29610,truck
29611,deer
29612,bird
29613,bird
29614,deer
29615,horse
29616,dog
29617,automobile
29618,ship
29619,horse
29620,horse
29621,airplane
29622,horse
29623,horse
29624,airplane
29625,dog
29626,bird
29627,horse
29628,frog
29629,truck
29630,deer
29631,dog
29632,dog
29633,deer
29634,automobile
29635,airplane
29636,deer
29637,bird
29638,bird
29639,cat
29640,automobile
29641,frog
29642,airplane
29643,truck
29644,cat
29645,horse
29646,bird
29647,horse
29648,ship
29649,horse
29650,dog
29651,bird
29652,truck
29653,horse
29654,airplane
29655,cat
29656,airplane
29657,horse
29658,deer
29659,bird
29660,airplane
29661,dog
29662,ship
29663,cat
29664,deer
29665,horse
29666,airplane
29667,airplane
29668,horse
29669,truck
29670,horse
29671,deer
29672,horse
29673,truck
29674,bird
29675,ship
29676,automobile
29677,ship
29678,frog
29679,bird
29680,deer
29681,frog
29682,bird
29683,bird
29684,dog
29685,cat
29686,cat
29687,horse
29688,frog
29689,horse
29690,ship
29691,ship
29692,frog
29693,cat
29694,automobile
29695,ship
29696,ship
29697,frog
29698,truck
29699,deer
29700,automobile
29701,truck
29702,cat
29703,horse
29704,automobile
29705,airplane
29706,cat
29707,bird
29708,bird
29709,ship
29710,bird
29711,automobile
29712,automobile
29713,dog
29714,dog
29715,bird
29716,bird
29717,automobile
29718,airplane
29719,horse
29720,horse
29721,frog
29722,truck
29723,ship
29724,deer
29725,airplane
29726,ship
29727,ship
29728,horse
29729,bird
29730,airplane
29731,bird
29732,frog
29733,airplane
29734,horse
29735,ship
29736,airplane
29737,frog
29738,deer
29739,deer
29740,truck
29741,horse
29742,horse
29743,bird
29744,deer
29745,automobile
29746,horse
29747,ship
29748,ship
29749,airplane
29750,frog
29751,truck
29752,frog
29753,frog
29754,truck
29755,airplane
29756,dog
29757,deer
29758,dog
29759,dog
29760,airplane
29761,dog
29762,automobile
29763,ship
29764,automobile
29765,ship
29766,automobile
29767,ship
29768,frog
29769,cat
29770,dog
29771,deer
29772,deer
29773,airplane
29774,ship
29775,dog
29776,dog
29777,truck
29778,automobile
29779,horse
29780,bird
29781,cat
29782,ship
29783,ship
29784,airplane
29785,truck
29786,dog
29787,ship
29788,deer
29789,ship
29790,horse
29791,frog
29792,automobile
29793,automobile
29794,cat
29795,automobile
29796,dog
29797,dog
29798,frog
29799,frog
29800,deer
29801,horse
29802,automobile
29803,frog
29804,airplane
29805,dog
29806,truck
29807,automobile
29808,automobile
29809,automobile
29810,automobile
29811,cat
29812,ship
29813,bird
29814,automobile
29815,bird
29816,frog
29817,dog
29818,dog
29819,dog
29820,airplane
29821,truck
29822,deer
29823,automobile
29824,horse
29825,horse
29826,truck
29827,ship
29828,deer
29829,automobile
29830,automobile
29831,deer
29832,frog
29833,dog
29834,frog
29835,cat
29836,deer
29837,dog
29838,airplane
29839,frog
29840,cat
29841,horse
29842,deer
29843,dog
29844,truck
29845,airplane
29846,bird
29847,frog
29848,frog
29849,cat
29850,deer
29851,ship
29852,truck
29853,deer
29854,bird
29855,airplane
29856,cat
29857,airplane
29858,dog
29859,dog
29860,horse
29861,airplane
29862,cat
29863,deer
29864,ship
29865,airplane
29866,cat
29867,cat
29868,truck
29869,ship
29870,deer
29871,bird
29872,cat
29873,horse
29874,ship
29875,automobile
29876,automobile
29877,automobile
29878,ship
29879,frog
29880,airplane
29881,airplane
29882,airplane
29883,ship
29884,dog
29885,airplane
29886,bird
29887,horse
29888,cat
29889,airplane
29890,frog
29891,dog
29892,deer
29893,horse
29894,airplane
29895,automobile
29896,ship
29897,dog
29898,bird
29899,frog
29900,horse
29901,horse
29902,automobile
29903,bird
29904,ship
29905,horse
29906,automobile
29907,bird
29908,bird
29909,automobile
29910,truck
29911,horse
29912,automobile
29913,bird
29914,frog
29915,horse
29916,ship
29917,horse
29918,airplane
29919,truck
29920,ship
29921,bird
29922,dog
29923,deer
29924,cat
29925,truck
29926,bird
29927,truck
29928,airplane
29929,ship
29930,ship
29931,ship
29932,frog
29933,automobile
29934,ship
29935,ship
29936,frog
29937,cat
29938,horse
29939,truck
29940,deer
29941,airplane
29942,airplane
29943,bird
29944,bird
29945,airplane
29946,dog
29947,dog
29948,deer
29949,bird
29950,ship
29951,cat
29952,ship
29953,automobile
29954,automobile
29955,ship
29956,dog
29957,truck
29958,horse
29959,frog
29960,automobile
29961,cat
29962,dog
29963,horse
29964,automobile
29965,ship
29966,frog
29967,automobile
29968,automobile
29969,ship
29970,dog
29971,dog
29972,frog
29973,truck
29974,frog
29975,automobile
29976,horse
29977,frog
29978,airplane
29979,truck
29980,cat
29981,airplane
29982,ship
29983,cat
29984,deer
29985,ship
29986,truck
29987,automobile
29988,truck
29989,bird
29990,bird
29991,truck
29992,ship
29993,truck
29994,horse
29995,frog
29996,bird
29997,dog
29998,cat
29999,horse
30000,automobile
30001,airplane
30002,frog
30003,airplane
30004,bird
30005,horse
30006,bird
30007,automobile
30008,bird
30009,deer
30010,automobile
30011,dog
30012,frog
30013,frog
30014,cat
30015,automobile
30016,cat
30017,dog
30018,dog
30019,ship
30020,automobile
30021,deer
30022,bird
30023,cat
30024,bird
30025,automobile
30026,bird
30027,ship
30028,truck
30029,dog
30030,airplane
30031,horse
30032,frog
30033,horse
30034,frog
30035,ship
30036,ship
30037,horse
30038,deer
30039,truck
30040,automobile
30041,bird
30042,frog
30043,dog
30044,truck
30045,deer
30046,bird
30047,dog
30048,automobile
30049,airplane
30050,automobile
30051,automobile
30052,truck
30053,airplane
30054,horse
30055,dog
30056,cat
30057,truck
30058,frog
30059,cat
30060,cat
30061,cat
30062,deer
30063,automobile
30064,dog
30065,truck
30066,horse
30067,horse
30068,bird
30069,truck
30070,airplane
30071,bird
30072,ship
30073,dog
30074,truck
30075,frog
30076,horse
30077,ship
30078,deer
30079,airplane
30080,deer
30081,truck
30082,bird
30083,horse
30084,automobile
30085,airplane
30086,dog
30087,automobile
30088,ship
30089,automobile
30090,frog
30091,dog
30092,truck
30093,horse
30094,airplane
30095,deer
30096,dog
30097,bird
30098,cat
30099,dog
30100,dog
30101,frog
30102,airplane
30103,bird
30104,automobile
30105,automobile
30106,dog
30107,ship
30108,dog
30109,bird
30110,deer
30111,bird
30112,bird
30113,dog
30114,cat
30115,airplane
30116,cat
30117,airplane
30118,bird
30119,truck
30120,automobile
30121,automobile
30122,horse
30123,cat
30124,ship
30125,dog
30126,deer
30127,dog
30128,truck
30129,frog
30130,dog
30131,frog
30132,deer
30133,deer
30134,dog
30135,dog
30136,automobile
30137,automobile
30138,dog
30139,frog
30140,bird
30141,dog
30142,airplane
30143,ship
30144,frog
30145,bird
30146,bird
30147,frog
30148,ship
30149,ship
30150,frog
30151,horse
30152,deer
30153,airplane
30154,deer
30155,automobile
30156,dog
30157,deer
30158,bird
30159,airplane
30160,cat
30161,airplane
30162,truck
30163,dog
30164,horse
30165,ship
30166,automobile
30167,automobile
30168,horse
30169,ship
30170,ship
30171,cat
30172,airplane
30173,airplane
30174,deer
30175,horse
30176,truck
30177,frog
30178,airplane
30179,truck
30180,truck
